Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomeVsLevelMedian,PromotionStagnation,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
33,0,775,4,3,4,1,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,0.8181818181818182,0.5720973782771536,0.1111111111111111,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
41,0,548,9,4,3,1,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,1.0,0.8573033707865169,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,0,1375,10,3,4,1,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,1.0,0.7492509363295881,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
53,0,661,1,4,1,0,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,0.1111111111111111,0.8025875944038628,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
43,0,244,2,3,2,1,97,3,1,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,0.9,1.3254681647940074,0.1111111111111111,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,0,511,3,2,4,0,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0.3333333333333333,1.1290262172284644,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21,1,337,7,1,2,1,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,1.0,1.003370786516854,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
38,0,1153,6,2,4,0,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,1.0,1.3865168539325843,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
22,1,1294,8,1,3,0,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,1.0,0.89812734082397,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,0,196,29,4,1,0,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0.9230769230769231,1.0239700374531835,0.4166666666666667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
51,0,942,3,3,1,0,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0.13333333333333333,1.3142284569138276,1.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
37,0,589,9,2,2,1,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,1.0,0.7844569288389514,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
46,0,734,2,4,3,1,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0.08333333333333333,1.004991680532446,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,0,1383,10,3,4,1,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,0.8,0.8337675350701402,0.4166666666666667,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
44,1,429,1,2,3,1,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,0.8333333333333334,0.8771535580524344,0.4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
37,0,1239,8,2,3,1,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,0.5263157894736842,0.7623595505617977,0.4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
35,1,303,27,3,3,1,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,1.0,1.0885767790262173,0.7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33,0,867,8,4,4,1,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,0.7142857142857143,1.1771535580524344,0.7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
28,0,1181,1,3,3,1,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,1.0,0.7655430711610487,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
39,0,1253,10,1,3,1,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0.4444444444444444,1.3490981963927855,0.5,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
46,0,849,26,2,2,1,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,0.3333333333333333,1.496441947565543,1.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
40,0,616,2,2,3,0,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0.5714285714285714,1.2647940074906368,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
42,0,1128,13,3,2,1,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0.0,1.0370786516853931,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
35,0,1180,2,2,2,1,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,0.4666666666666667,1.0790262172284644,0.14285714285714285,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
38,0,1336,2,3,1,1,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,0.8461538461538461,0.9707865168539326,0.2727272727272727,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
34,1,234,9,4,4,1,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,0.6363636363636364,1.001123595505618,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
37,1,370,10,4,4,1,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,1.0,0.7889513108614232,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
39,0,766,20,3,3,1,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0.2857142857142857,0.7728464419475656,1.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43,0,343,9,3,1,1,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,0.42857142857142855,0.9131086142322098,0.3333333333333333,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,0,447,5,3,2,1,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0.2727272727272727,1.2865168539325842,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,0,796,4,1,3,0,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0.9565217391304348,1.0467935871743488,0.5909090909090909,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
30,0,1092,10,3,1,0,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,0.7777777777777778,0.9686372745490982,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
26,1,920,20,2,4,0,69,3,1,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,0.8333333333333334,0.8044943820224719,0.2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
46,1,261,21,2,4,0,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,0.6923076923076923,1.6715355805243446,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
40,0,1194,1,3,3,0,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0.4166666666666667,1.2196629213483146,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,0,810,8,2,2,1,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,1.0,1.2732209737827715,0.4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
58,0,350,2,3,2,1,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,0.43243243243243246,1.0084808716107465,0.875,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
35,0,185,23,4,2,1,91,1,1,3,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,0.8333333333333334,1.0131086142322097,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
47,0,1001,4,3,3,0,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0.7857142857142857,1.035370741482966,0.6363636363636364,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
40,0,750,12,3,2,0,47,3,2,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,0.4666666666666667,0.8329588014981273,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,0,431,7,4,4,0,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,0.5,1.2835205992509364,0.14285714285714285,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
31,0,1125,7,4,1,0,68,3,3,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0.3333333333333333,0.96563126252505,0.6666666666666666,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
28,0,1217,1,3,3,0,67,3,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,1.0,1.344943820224719,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,0,723,2,4,2,0,77,1,2,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0.2,1.0121722846441947,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
26,0,572,10,3,3,1,46,3,2,4,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,1.0,0.8771535580524344,0.2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
58,0,1216,15,4,1,1,87,3,4,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0.08695652173913043,0.9772811687507738,1.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,0,1431,14,3,2,0,33,3,1,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,0.0,0.5670411985018726,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
31,1,359,18,5,4,1,89,4,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,0.5,1.1071161048689138,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29,1,350,13,3,1,1,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,0.5,0.8745318352059925,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
45,0,589,2,4,3,0,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,0.8,0.9651685393258427,0.625,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
36,0,430,2,4,4,0,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0.06666666666666667,1.30374531835206,0.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
43,0,1422,2,4,1,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,1.0,1.0627340823970037,1.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,0,1297,5,2,4,0,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,0.8333333333333334,0.8910112359550562,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,0,574,20,1,4,1,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,1.0,1.4277153558052433,0.2727272727272727,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
32,0,1318,10,4,4,1,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,0.0,0.8704119850187266,0.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
42,0,355,10,4,3,1,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,0.6,1.0996254681647941,0.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
47,0,207,9,4,2,0,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0.2857142857142857,0.7883895131086143,1.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46,0,706,2,2,4,1,82,3,3,4,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,0.75,0.8595190380761523,0.4444444444444444,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
28,0,280,1,2,3,1,43,3,1,4,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,1.0,1.0134831460674156,0.6666666666666666,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29,0,726,29,1,4,1,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0.6363636363636364,1.195505617977528,0.14285714285714285,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,0,1142,8,3,4,1,81,3,1,3,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,0.0,1.4861423220973782,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
32,1,414,2,4,3,1,82,2,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,0.2857142857142857,1.855243445692884,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
46,0,1319,3,3,1,0,45,4,4,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0.76,0.818682679212579,0.10526315789473684,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
27,0,728,23,1,2,0,36,2,2,3,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,1.0,0.6629213483146067,0.5555555555555556,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
29,0,352,6,1,4,1,87,2,1,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,1.0,1.050187265917603,0.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
43,0,823,6,3,1,0,81,2,5,3,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,0.7619047619047619,1.0083194675540765,0.375,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
48,0,1224,10,3,4,1,91,2,5,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,0.7586206896551724,1.0225145590682196,0.5454545454545454,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
29,1,459,24,2,4,1,73,2,1,4,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,1.0,0.9134831460674158,1.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46,1,1254,10,3,3,0,64,3,3,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,0.5714285714285714,0.7328657314629259,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,0,1131,15,3,4,0,77,2,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,0.875,1.7880149812734083,1.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
39,0,835,19,4,4,1,41,3,2,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,0.2857142857142857,0.7307116104868914,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
55,0,836,2,4,2,1,98,2,1,4,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,0.2631578947368421,0.997003745318352,0.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
28,0,1172,3,3,2,0,78,3,1,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,1.0,1.0696629213483146,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
30,1,945,9,3,2,1,89,3,1,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,1.0,0.4048689138576779,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
22,1,391,7,1,4,1,75,3,1,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,1.0,0.9258426966292135,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,0,1266,10,4,2,0,63,2,2,3,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,1.0,1.0623595505617978,0.1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
31,0,311,20,3,2,1,89,3,2,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,1.0,0.7859550561797752,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,0,1480,4,3,3,1,64,3,3,4,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,0.5555555555555556,0.973246492985972,0.2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29,0,592,7,3,4,1,59,3,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,0.2727272727272727,0.7722846441947565,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
37,0,783,7,4,4,1,78,3,2,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,0.3125,0.802247191011236,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
35,0,219,16,2,4,0,44,2,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,0.75,0.8966292134831461,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45,0,556,25,2,2,0,93,2,2,4,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,0.9,1.1059925093632959,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
36,0,1213,2,1,2,1,94,2,2,4,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,1.0,0.7277153558052435,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40,0,1137,1,4,1,1,98,3,4,1,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,0.8636363636363636,1.0414138912962734,0.5789473684210527,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26,0,482,1,2,2,0,90,2,1,3,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,1.0,1.098501872659176,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
27,0,511,2,2,1,0,89,4,2,3,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,0.8888888888888888,1.2172284644194757,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
48,0,117,22,3,4,0,58,3,4,4,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,0.9166666666666666,1.0631422557880401,0.18181818181818182,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
44,0,170,1,4,2,1,78,4,2,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,0.2,0.9425093632958802,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,1,967,16,4,4,1,85,1,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,1.0,0.8640449438202247,0.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
56,1,1162,24,2,1,1,97,3,1,4,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,0.8,0.9689138576779026,0.25,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,0,335,17,2,3,1,33,2,2,2,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,0.3333333333333333,1.0312734082397004,0.25,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
41,0,337,8,3,3,0,54,3,2,2,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,0.35714285714285715,0.8226591760299625,0.2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
